text,label,predicao,resposta_raw,tokens_s
@user eu tmb por isso que a gente tem que higienizar antes,not_toxic,not_toxic,NOT_TOXIC,103.2
@user feio é tu,insult,insult,INSULT,119.2
@user q porra ein vai reunir todo mundo nessa festa só pq não vou esse ano,not_toxic,not_toxic,NOT_TOXIC,103.7
porra to querendo mt ir na praia,not_toxic,obscene,OBSCENE,109.4
"eu tô engordando numa facilidade, que remédio fdp",not_toxic,not_toxic,NOT_TOXIC,103.5
"banho do carai eu tomei agr viu, calor da misera",not_toxic,not_toxic,NOT_TOXIC,103.4
"trabalha do caralho, vou jogar lol...

oporra. cadê meu emprego ?",not_toxic,not_toxic,NOT_TOXIC,102.6
gerou pra caralho,not_toxic,not_toxic,NOT_TOXIC,101.8
"rt @user @user pqp, pq esse velho não morr* logo? https://t.co/fdgarzyhre",insult,obscene,OBSCENE,109.2
"@user sério mesmo que não sabia . nossa que coisa . só um burro não enxerga , que só ministros do pt são uns 7!",insult,not_toxic,NOT_TOXIC,105.0
"maldito

faz parecer fácil",not_toxic,not_toxic,NOT_TOXIC,102.9
@user espero!! quando que você vai pra lá?,not_toxic,not_toxic,NOT_TOXIC,99.2
"que porra é essa, cara",obscene,not_toxic,NOT_TOXIC,103.5
e eu que comprei um coturno preto e quando chegou na verdade era quase uma bota dessas de cowboy kfkskak pqp vou ter que usar essa merda agr,not_toxic,not_toxic,NOT_TOXIC,103.9
"Certo q a mulher tem que ser independente e somar com o cara mas não pagar uma marquinha de 60 conto pra gata? Porra, na minha época era Mega Hair, vocês sabem quanto é uma porra de um cabelo daquele? Vocês tão é no lucro",not_toxic,not_toxic,NOT_TOXIC,97.3
"@user @user @user @user A Loh não fez nada não, inclusive o que ela mais pediu foi pra que ela ficasse longe disso tudo e que não queria saber de nada. Mas se a Ray parar pra pensar em uns assunto que ela falou comigo a última vez que nos vimos ela vai saber que ela agiu na ma fé !",not_toxic,not_toxic,NOT_TOXIC,103.0
"@user Essa campanha de vocês para o pessoal não usar o Telegram tá ótima, usem o WhatsApp né, bem seguro não? Por favor, para que tá feio!!",not_toxic,not_toxic,NOT_TOXIC,104.7
"rt @user @user @user o lixo está preso em curitiba, babaca! quem se importa com o que a @user escreve? https://t.co/iurtyjb…",insult,insult,INSULT,107.7
que rica verga,not_toxic,not_toxic,NOT_TOXIC,101.4
pqp eu com crise de ansiedade hj e toda jumpy pra minha mae do nada gritar meu nome me matando de susto q odio meu deus,not_toxic,not_toxic,NOT_TOXIC,101.9
"@user Correto. Porém o liberalismo, de onde o libertarianismo bebe em parte, é de direita… e parente do utilitarismo e minarquismo. O que mais o AnCap detesta na direita é a feição estatista e coletivista do Conservadorismo…",not_toxic,not_toxic,NOT_TOXIC,99.2
@user @user @user teu cu petista sem cérebro,obscene,not_toxic,NOT_TOXIC,95.2
@user @user vai se fuder entao vcs dois,obscene,insult,INSULT,118.9
"SIGA CARALHOOOOOOO
ESTAÇÕES DE SERVIÇO E O CARALHO ATÉ O ALGARVE SÃO TODAS NOSSAS , ATÉ OS COMEMOS
BENFICA É MERDA !!!!",not_toxic,not_toxic,NOT_TOXIC,99.3
"Pra quem ta precisando de grana, o QUIZE é um jogo que vale dinheiro se vc acertar todas as 15 perguntas 

Quando se cadastrar use a minha referência: gabrielfgobbi 
pra ganhar vida extra no jogo!!!

A rodada de hoje vai tá valendo 1.250 REAIS (dividido para todos que ganhar) https://t.co/4b1Kd5geMM",not_toxic,not_toxic,NOT_TOXIC,103.4
"@user Aqui no Brasil também tem muitos perseguidos, especialmente os que vão de encontro ao sistema de morte. Que o Senhor proteja seus profetas e lhes fortaleça a fé.",not_toxic,not_toxic,NOT_TOXIC,99.4
rt @user daqui a pouco eu me acho feia e apago https://t.co/k96ylxnxdr,not_toxic,not_toxic,NOT_TOXIC,102.8
"@user  enorme vitela, já são alguns anos aí puto, tudo de bom qualquer cena fala ✌🏾❤️",not_toxic,not_toxic,NOT_TOXIC,102.4
momentos em que tive vontade de descer o cacete nesses guris de amor https://t.co/phjqldo3in,not_toxic,not_toxic,NOT_TOXIC,102.7
tomei uma taça kkkjj ridícula,not_toxic,not_toxic,NOT_TOXIC,102.4
"@user sim , cair na porrada ( pessoal achando q é sexo, essa porra n existe mais n)",not_toxic,not_toxic,NOT_TOXIC,104.3
nosso ministro da educaçao 👍🏽👍🏽👍🏽👍🏽👍🏽,not_toxic,not_toxic,NOT_TOXIC,101.8
"@user @user @user @user calma, bicha velha",homophobia,homophobia,HOMOPHOBIA,98.2
@user @user será que o verdevaldo vai pra cadeia hj,not_toxic,not_toxic,NOT_TOXIC,98.0
flavinha é mão de vaca,not_toxic,not_toxic,NOT_TOXIC,104.5
essa internet da oi é um lixo 😤,not_toxic,not_toxic,NOT_TOXIC,101.3
"e se ele decidiu sair, tudo bem, nada vai mudar entre eles. então respeita isso caralho",obscene,not_toxic,NOT_TOXIC,103.3
"chupo cu chupo bucetaaaaaaaa
https://t.co/z4etgemlcw",obscene,obscene,OBSCENE,106.7
@user boiola😔😔😔,homophobia,homophobia,HOMOPHOBIA,97.2
"rt @user @user olavo, comunista ?!

padreco, você é retardado ou imbecil ?",insult,insult,INSULT,117.5
"chego a ser chata pra caralho, perdão",not_toxic,not_toxic,NOT_TOXIC,101.2
"carai tio o cigarro ta ao contrario

              hã

o cigarro ta ao contrario

              hãnn

o cigarro ta ao contrario

              o bic também ó https://t.co/77sLPhHjhS",obscene,not_toxic,NOT_TOXIC,95.8
"@user @user Acho muito corajoso da tua da tua parte aceitar a boleia sem sequer saber o meu lado da negociação, mas gosto, vou já aí 😇🥰",not_toxic,not_toxic,NOT_TOXIC,98.8
"Obrigado Deus, ontem tava tudo dando errado e hj deu tudo mais do que certo, meu pai comprou a parte do sócio dele agora nois e dono dessa bagaca sozinho 
Avuaaaa porra",not_toxic,not_toxic,NOT_TOXIC,103.8
"n茫o tenho melhores amigos espec铆ficos porque considero o meu ""grupo"" de amigos os meus best friends forever in the house of the nights",not_toxic,not_toxic,NOT_TOXIC,103.1
pqp que preguiçinha booa 😴,not_toxic,not_toxic,NOT_TOXIC,104.0
@user o jeito que tu é o amor da minha vida é diferente,not_toxic,not_toxic,NOT_TOXIC,96.2
"@user ai desanimei mas quando chegar a hora vou acabar indo mesmo, conseguiu comprar o ingresso?",not_toxic,not_toxic,NOT_TOXIC,102.9
"rt @user se eu fosse essa mulher daria um socao no meio da cara desse garoto imundo
 https://t.co/c9mjeckqj7",insult,not_toxic,NOT_TOXIC,104.0
茅 foda isso em,not_toxic,not_toxic,NOT_TOXIC,97.7
"fiz a sobrancelha na cera, é ridículo o papel que eu me presto nessa sociedade",not_toxic,not_toxic,NOT_TOXIC,104.2
@user @user @user benfica aqui ganharia no máximo uma taça guanabara e contra o vasco,not_toxic,not_toxic,NOT_TOXIC,104.1
rt @user bglh eh enfiar todas as expectativas no cu e viver suave,not_toxic,obscene,OBSCENE,105.2
pedro as vezes parece uma piranha,not_toxic,not_toxic,NOT_TOXIC,103.3
"que showzinho do caralho foi ontem, as tocadas no metal sempre são foda, a galera interage demais e isso é foda! ❤
feliz demais!",obscene,not_toxic,NOT_TOXIC,104.0
rt @user até agora eu não entendi a graça disso. corpo toda mulher tem. https://t.co/ha47ycgdzj,not_toxic,not_toxic,NOT_TOXIC,100.9
"@user @user aaaaah que isso irmã, Ta falando sério ?, caracoooou eu não quero nem saber vou ser a primeira chegar na festa, tô nem aí se nego falar Caralho Xandão tu abriu a festa, vou falar abri mermo...",not_toxic,not_toxic,NOT_TOXIC,102.3
"e ver isso 茅 triste, j谩 que ela trabalhou muito para tar onde est谩 e conquistou as coisas sozinha, e agora ver ela a ser resumida a macho, desanima",not_toxic,misogyny,MISOGYNY,100.3
"tudo certo pra dar errado, aí a chuva vem... tnc",not_toxic,not_toxic,NOT_TOXIC,99.2
"povo passa pano pro racismo na cara de pau né meu 
fogo nos racistas",not_toxic,racism,RACISM,100.9
"ainda tem idiota que fala que  so é  futebol, nunca sera so futebol💚🇳🇬🚀🚀🚀 https://t.co/8y2cf7zkyb",not_toxic,not_toxic,NOT_TOXIC,99.8
vou come莽ar a escrever meu nome nas coisas viu,not_toxic,not_toxic,NOT_TOXIC,97.5
@user vacilação é lixo kkkk,not_toxic,not_toxic,NOT_TOXIC,103.0
e o kevin q me salvou de um macho escroto ontem kkkkkkkkkkk amo demais,not_toxic,not_toxic,NOT_TOXIC,103.8
rt @user adoro da meu cu amor vem tô online clik https://t.co/7lkqlxbd05 https://t.co/dhu7e5xjfb,obscene,obscene,OBSCENE,102.4
"rt @user na seca ... machucou um pouco, mas tesão do caralho! 😈 https://t.co/lcainrjwgv",obscene,obscene,OBSCENE,100.7
"@user tudo tão lindo, é quase impossível não chorar",not_toxic,not_toxic,NOT_TOXIC,102.1
e nessa loucuraaaaaa de dizer que não te querooooooooo,not_toxic,not_toxic,NOT_TOXIC,99.5
caralho viado hoje vai fazer 14 graus,not_toxic,homophobia,HOMOPHOBIA,95.5
"Chegou a hora de exigirmos a substituição de todos os Ministro do STF, por Juízes de Carreira.
Não da mais para aceitar que esta seja uma escolha política.
E inaceitável a posição e atos dos Ministros da Suprema Corte.
#STFVergonhaNacional",not_toxic,not_toxic,NOT_TOXIC,98.6
"de repente você chega revirando a minha vida cheia de amor pra dá, pra falar de sentimento que até bem pouco tempo você quis me bagunçar... 🎶",not_toxic,not_toxic,NOT_TOXIC,95.9
"@user menina do céu... eu vi esse mv uma vez só. E eu quase enfartei quando apareceu a beleia e nunca consegui ver o final, comecei a chorar na hora",not_toxic,not_toxic,NOT_TOXIC,103.6
"olha que ótima ideia, @user",not_toxic,not_toxic,NOT_TOXIC,102.7
"eu não chamo mais,pq deve me responder só por educação",not_toxic,not_toxic,NOT_TOXIC,101.7
de mal com a vida????? vc tá em um avião caralho e os macho ficam berrando,not_toxic,not_toxic,NOT_TOXIC,104.3
@user @user isso é caso de polícia.,not_toxic,not_toxic,NOT_TOXIC,101.8
caralho tu é linda demais — obg aaa ♥️ https://t.co/f0bodqbsgo,obscene,not_toxic,NOT_TOXIC,100.8
fiquei um preocupada com esse vídeo,not_toxic,not_toxic,NOT_TOXIC,104.4
já vi que vou chorar que nem uma fdp no final de oitnb,not_toxic,not_toxic,NOT_TOXIC,104.9
rt @user hj cordeii c moll sdds do meu poblemátiico ta esqueciido n teu puto mt fé na lili eterna fmlh❤🔓🌍 https://t.co/lz3cjlnrqr,not_toxic,not_toxic,NOT_TOXIC,97.8
to precisando ir numa festa dan莽ar pra caralho,not_toxic,not_toxic,NOT_TOXIC,98.6
"@user @user @user De repente um defensorzinho acefalo da propriedade privada está justificando invasões de uma reunião. 
Legal!",insult,insult,INSULT,118.3
sabina puta merda voc锚 茅 maravilhosa aaaa,not_toxic,insult,INSULT,116.8
@user @user te foder é do iphone,not_toxic,obscene,OBSCENE,108.2
"@user @user ai flor, muito obrigada, isso me faz muito bem!!!! obrigada🥰🥰🥰🥰",not_toxic,not_toxic,NOT_TOXIC,97.5
"rt @user [5/5 23:19] : você é feia

disse elx. https://t.co/wqf8xlykh6",not_toxic,insult,INSULT,119.1
"No come莽o e sempre criticado , mais como Deus e tao bom e n茫o dorme ajuda bastante e quando est谩 fazendo sucesso , vem um monte cola do lado pra aproveitar tmb 馃 https://t.co/hcm0SCTEwD",not_toxic,not_toxic,NOT_TOXIC,98.5
"""filha da puta, tinha que ficar sem piru""- mãe, minha.

sensata",obscene,not_toxic,NOT_TOXIC,99.1
eu ainda quebrei a tela do meu celular ou foi a película pqp,not_toxic,not_toxic,NOT_TOXIC,103.8
sai daqui fdp vai lá com teu messi,obscene,insult,INSULT,119.6
"rt @user odeia quem fica se intrometendo, vai cuidar da sua vida carai",not_toxic,not_toxic,NOT_TOXIC,104.2
"ah e também precisou reafirmar que preciso colocar o horário da catraca no ponto, o que venho fazendo há 2 meses",not_toxic,not_toxic,NOT_TOXIC,99.2
eu amo minha mãe pra caralho ❤️ https://t.co/qrk3tdthxt,not_toxic,not_toxic,NOT_TOXIC,100.0
"Tô rindo mt lembrando da minha mana Carol falando: ""e quando o bebê nasce mirmã que nossa barriga volta toda murcha igual cu de galinha..."" 🤣🤣🤣🤣
ela é pikkkk, morro de rir quando paro p conversar",not_toxic,not_toxic,NOT_TOXIC,99.2
vi tanto na tl que deu vontade de comprar porra,not_toxic,obscene,OBSCENE,102.1
@user deixa as mina rebolar o cu porra,obscene,obscene,OBSCENE,103.0
@user não te chateies puto,not_toxic,not_toxic,NOT_TOXIC,104.0
@user aqueles feio bonito né kjkkkkkk tu um amor mesmo ❤️,not_toxic,not_toxic,NOT_TOXIC,100.7
"PAULISTA FEMININO: Fim de jogo! Tricolor empata com o Palmeiras em abertura da segunda fase do estadual, 1 a 1 #FutebolFemininoTricolor 

Saiba mais: https://t.co/eEQVloAV5q

Fotos: Rubens Chiri/saopaulofc.net https://t.co/K49Dt3tBuv",not_toxic,not_toxic,NOT_TOXIC,96.9
"caraio, sei nem pq tô perguntando se eu nem tenho gás ainda kkkkkkkkkkj",not_toxic,not_toxic,NOT_TOXIC,97.9
"@user gente não faz isso não,susto da porra 😩",not_toxic,not_toxic,NOT_TOXIC,103.0
"Para algumas investigações recurso infinito e velocidade. Para outras....
5 meses após a prisão dos assassinos os celulares ainda não tiveram informações extraídas.
Polícia Civil e MP não podem depender de favor de empresa privada para investigar.   
https://t.co/YemPcovwwl",not_toxic,not_toxic,NOT_TOXIC,99.6
china constrói a maior usina de geração de energia a partir de lixo do mundo https://t.co/9lvvrpr7lu,not_toxic,not_toxic,NOT_TOXIC,104.0
@user A contratação foi tão impactante na época que lembro de um amigo que torcia para o Fluminense e simplesmente virou Flamengo por causa dessa contratação,not_toxic,not_toxic,NOT_TOXIC,91.6
moça minha foto fico feia tira outra pf🙏 https://t.co/wy2n9qrssb,not_toxic,not_toxic,NOT_TOXIC,101.1
"da vontade de quebrar na porra cs, uma por uma pra ver se vira gente",obscene,not_toxic,NOT_TOXIC,103.9
"eu e evelyn fazendo planos pra hj sem dinheiro, é a melhor coisa kkkkkkkkkkkkkkkklkkkk",not_toxic,not_toxic,NOT_TOXIC,101.9
essa menina parece cmg dms eta porra https://t.co/2moevy48vw,obscene,not_toxic,NOT_TOXIC,103.6
acho ridículo esse povo vendendo ingresso do arraiana véi na moral,insult,not_toxic,NOT_TOXIC,103.3
@user pra mim n tem nd feio,not_toxic,not_toxic,NOT_TOXIC,100.4
@user mas se vc some eu vou sentir falta,not_toxic,not_toxic,NOT_TOXIC,103.8
rt @user essa porra não é gíria pra você falar pra qualquer um! https://t.co/3kjme17afi,not_toxic,obscene,OBSCENE,109.9
"rt @user a gente não encontra ninguém nessa vida por acaso, cada pessoa te faz tomar no cu de um jeito diferente .",not_toxic,obscene,OBSCENE,106.0
caralho que vizinhos insuportáveis puta merda,insult,not_toxic,NOT_TOXIC,102.1
"@user espera feliz, mg",not_toxic,not_toxic,NOT_TOXIC,105.0
anda por aí muito filho da puta à solta...,obscene,not_toxic,NOT_TOXIC,98.5
"fui dormir as 8 para acordar agr na moral, vsf",not_toxic,not_toxic,NOT_TOXIC,103.1
@user n tem sentido nenhum separar pessoas que performam feminilidade ou não pqp é td bissexual e pronto fodase,not_toxic,not_toxic,NOT_TOXIC,100.7
"vagabundo só da valor quando a mina é fdp, quando a mina ta tranquila eles que montar kkk
tem tudo que ser corno mesmo 😅😂",insult,not_toxic,NOT_TOXIC,100.6
minha nossa senhora tem gente que puta merda é babaca dms,insult,not_toxic,NOT_TOXIC,101.9
"ter intimidade com alguém é tão incrível 

ce pode falar o que pensa, 
ser você mesmo, 
sem medo de falar qualquer assunto..

isso é muito bom",not_toxic,not_toxic,NOT_TOXIC,99.0
foda-se pqp,obscene,obscene,OBSCENE,102.7
hoje eu mando algum cliente ir pra pqp,not_toxic,not_toxic,NOT_TOXIC,102.6
"torcida mais arrogante do país, tem delírios de gigantismo, quando na verdade não é maior campeão de nenhuma competição nacional nem internacional, uma criança de 10 anos já viu mais títulos do Cruzeiro, palmeiras e corinthians do que um adulto de 25 viu do flamengo https://t.co/kHvrSCHgy6",not_toxic,insult,INSULT,109.1
"Já que tá geral feliz, vamo fazer uma festa com o tema de ex abusivo que não namora pq não tem carro, só pode entrar com tênis de 600 conto e um foto do cu na carteira",not_toxic,not_toxic,NOT_TOXIC,98.4
rt @user aaaaaeeee porra @user nossoo,not_toxic,not_toxic,NOT_TOXIC,103.8
"rt @user sabe aquele dia que tu se sente o pica da beleza? então esse é o meu dia pprt, to lindo foda-se",not_toxic,not_toxic,NOT_TOXIC,102.7
viciado demais na música da yasmin com a marília pqp,not_toxic,not_toxic,NOT_TOXIC,101.8
que porra é essa caralho,obscene,obscene,OBSCENE,108.7
??????????? meu deus,not_toxic,not_toxic,NOT_TOXIC,101.1
"mano sempre acontece essas porra cmg,td mundo tinha feito exerc铆cio na m谩quina j谩,a铆 na hr q eu puxo,o blgh arrebenta,anem",not_toxic,not_toxic,NOT_TOXIC,102.5
@user kkkkkkkk ai caralho nunca ri tanto nessa vida,obscene,not_toxic,NOT_TOXIC,104.8
rt @user !!!!!!!!!!!!!!!!!!!!!!!!!! podia te como da 100 rt nessas palavras pqp https://t.co/aezb6eqha7,not_toxic,not_toxic,NOT_TOXIC,95.1
atoa p porra https://t.co/xf3bzm6nlm,not_toxic,obscene,OBSCENE,101.5
"mandei msg pro caputo perguntando pq eu não fui embora com ele... carai, perdi meu brinco",not_toxic,not_toxic,NOT_TOXIC,102.9
@user @user @user @user camarote de comunista ralé é na globo lixo!,not_toxic,not_toxic,NOT_TOXIC,101.4
O que foi esse último episódio de #QueerEye4 ? Aflitivo do começo ao fim esse hétero falando diversas vezes sobre estar com 5 gays e com esse divórcio mal explicado... Aí resolvi pesquisar.,not_toxic,not_toxic,NOT_TOXIC,103.3
@user @user @user caralho vei tadinho :/ ainda bemque vcs se encontraram,not_toxic,not_toxic,NOT_TOXIC,98.9
pb 茅 terceiro estado no ne com mais investiga莽玫es de trabalho escravo - https://t.co/cobggkvzma https://t.co/vefqphgiba,not_toxic,not_toxic,NOT_TOXIC,104.0
"Serio que voces querem fazer a gente acreditar que imposto baixo é ruim? Serio mesmo?

Vão tomar no cu vão. Sub-raça maldita https://t.co/QYM8mSCSdD",obscene,racism,RACISM,102.4
ahhhh caralho vamos lda tókio porra,obscene,not_toxic,NOT_TOXIC,98.1
falta só 2 porra #voleinaglobo,not_toxic,not_toxic,NOT_TOXIC,102.8
@user pmdb é o grande problema do brasil.,not_toxic,not_toxic,NOT_TOXIC,104.2
"eu seria uma péssima atriz

não consigo fingir que algo não me incomoda sendo que incomoda sim pois minha cara já diz tudo",not_toxic,not_toxic,NOT_TOXIC,104.0
"A pior parte de dá pt é, que vc só quer vomita e encostar em um canto mais o povo não deixa todo mundo já fica: 
EEEEEE CARAIO, LEVANTA A CABEÇA DELAA, MANOOO ELA VAI MORRE.
VAAAMO CHAMA O SAMU, PEGA ÁGUAAAA , ""VAMOS TER QUE INTERNA""",not_toxic,not_toxic,NOT_TOXIC,98.8
vou lavar meu cabelo enquanto é cedo,not_toxic,not_toxic,NOT_TOXIC,99.3
eu nasci sem cu...,not_toxic,obscene,OBSCENE,108.1
@user explica aí cláudio,not_toxic,not_toxic,NOT_TOXIC,103.4
vai se foder eu vou chorar,not_toxic,insult,INSULT,120.1
q cheiro bom de comida pqp,not_toxic,not_toxic,NOT_TOXIC,95.2
"rt @user orra já acordo me estressando, vsf 🤬",not_toxic,not_toxic,NOT_TOXIC,103.7
"Velho sabe aquela pessoa que bate na sua mão e diz felicidades,que vcs sejam mto felizes juntos,ela é a primeira a querer que vcs se separem e que de merda pra caralho 
Eu to mto triste com algumas pessoas que não conseguem ser felizes e querem estragar a felicidade dos outros",not_toxic,not_toxic,NOT_TOXIC,99.2
"Na última campanha eleitoral demonizaram as #ONGs. Continuam fazendo isso. Toda instituição está sujeita a ter pessoas boas e ruins, alguns as criam para cometer crimes, é verdade, mas generalizar assim, não faz sentido. É preciso conhecer antes de sair atacando.",not_toxic,not_toxic,NOT_TOXIC,102.8
"Não tem bom dia/boa tarde/boa noite
Não tem sorrisinho
Não tem conversa com nenhum gamba
Cara feia, camisa do Palmeiras no corpo, agressividade

AMANHÃ TEM DERBY E TEM QUE TER RAIVA DESSA RAÇA MALDITA.",insult,racism,RACISM,109.4
caralho eu devia mt ter ficado em casa,not_toxic,not_toxic,NOT_TOXIC,99.0
"ah droga, agora eu quero um pão de queijo",not_toxic,not_toxic,NOT_TOXIC,97.1
em 2017 eu e o davy se chamando de monica do caralho.....@user  era too,not_toxic,obscene,OBSCENE,109.0
rt @user @user kkkkkk tô puta,not_toxic,obscene,OBSCENE,109.6
porra eu só tenho amigo piroca 🤣,obscene,not_toxic,NOT_TOXIC,102.2
@user @user parabéns pela atitude.,not_toxic,not_toxic,NOT_TOXIC,103.9
ameeeeeeei puta que pariu kskskkskkkkkkkkkkkkkkkkkk muito ícone,not_toxic,not_toxic,NOT_TOXIC,104.0
@user o próprio significado de hitar com uma bomba oh música ruim da porra bc,not_toxic,not_toxic,NOT_TOXIC,103.1
rt @user sou feio mas sou puto hehehe https://t.co/9qh3ckvikt,not_toxic,not_toxic,NOT_TOXIC,104.0
nossa eu to muito boiola,not_toxic,homophobia,HOMOPHOBIA,98.3
"desci e esqueci a carteira, inclusive com a chave da porta. que idiota. a sorte é que fica a chave mestra na recepção",not_toxic,not_toxic,NOT_TOXIC,97.9
"descobri que tenho misofonia, está explicado porque eu fico tão puta com certos barulhos",not_toxic,not_toxic,NOT_TOXIC,98.1
essa semana tá show mesmo. quase 3 dias sem dormir. a cabeça tá legal sim,not_toxic,not_toxic,NOT_TOXIC,103.4
@user mt dramática deus me livre kkkkkkkkkkk❤,not_toxic,not_toxic,NOT_TOXIC,102.4
"@user @user Eu acho ótimo que o cara venha,puta contratação, de verdade, só acho que a imprensa deveria cobrar os caras, como cobram Palmeiras e Flamengo, só isso.",not_toxic,not_toxic,NOT_TOXIC,98.6
q menino cara de pau kkkkkkkkkkkkkkkkkkkkkkkkkkkkk,not_toxic,not_toxic,NOT_TOXIC,96.8
"Uma pessoa maravilhosa que saiu do grupo pra proteger os membros. Foi abandonado pelo fandom quando mais precisou, sofreu calado e sozinho por muito tempo.
Voz impecável que nunca foi valorizada o suficiente.
Deu o sangue e trabalhava dia e noite pra promover o Suju. https://t.co/H45d41SpN7",not_toxic,not_toxic,NOT_TOXIC,94.8
"@user

• primeira impressão: ba cara quem escuta conecrew
• proximidade: 9/10
• eu gosto de você: não fdp
• pra ser honesto: não sei oq seria de mim sem o teu cartão",not_toxic,not_toxic,NOT_TOXIC,103.7
rt @user que.     porra.     eh.    isto. https://t.co/braw58xldc,not_toxic,not_toxic,NOT_TOXIC,99.0
"Tirei Caso do vício em seduzir! 
O tema ""Sou viciada em seduzir"" não é apenas o SEU tema como também é a sua maior característica!
https://t.co/MamFwKQT61",not_toxic,not_toxic,NOT_TOXIC,98.9
não li mentira nenhuma,not_toxic,not_toxic,NOT_TOXIC,98.0
Voc锚 j谩 ouviu alguma das nossas #mulherespodcasters hoje? T谩 aqui uma lista s贸 com excelentes sugest玫es de podcasts dos mais diversos temas com mulheres nas equipes. https://t.co/HKEdebdsLN,not_toxic,not_toxic,NOT_TOXIC,102.8
"malta, mas onde eq estão a ver a temporada 5 de jane?",not_toxic,not_toxic,NOT_TOXIC,104.6
"rt @user um presidente que acusa, mente e difama ao invés de trabalhar pelo país. 👍🇧🇷 https://t.co/4qgzmdtkun",not_toxic,not_toxic,NOT_TOXIC,99.3
carai queria muito brotar nesse racionais hoje,not_toxic,not_toxic,NOT_TOXIC,98.9
